Part_ID,Session,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Total_Score,SPA_Pct,Lang_Group,Verb_Freq_Std,Interface,Timing,Months_Std
H25,1,HS 4th/5th,5,10,128,4,2,NA,7,Forced Choice,FCT-08,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th grade,6,0.6666666666666666,HS,Placeholder,Yes,Early,NA
H25,1,HS 4th/5th,5,10,128,4,2,NA,7,Forced Choice,FCT-12,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th grade,6,0.6666666666666666,HS,Placeholder,Yes,Early,NA
H25,1,HS 4th/5th,5,10,128,4,2,NA,7,Forced Choice,FCT-16,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th grade,6,0.6666666666666666,HS,Placeholder,Yes,Early,NA
H25,1,HS 4th/5th,5,10,128,4,2,NA,7,Forced Choice,FCT-20,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th grade,6,0.6666666666666666,HS,Placeholder,Yes,Early,NA
H25,1,HS 4th/5th,5,10,128,4,2,NA,7,Forced Choice,FCT-24,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th grade,6,0.6666666666666666,HS,Placeholder,Yes,Early,NA
H25,1,HS 4th/5th,5,10,128,4,2,NA,7,Forced Choice,FCT-27,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th grade,6,0.6666666666666666,HS,Placeholder,Yes,Early,NA
H26,1,HS 4th/5th,5,NA,132,1,3,NA,8,Forced Choice,FCT-01,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,4,0.25,HS,Placeholder,Yes,Early,NA
H26,1,HS 4th/5th,5,NA,132,1,3,NA,8,Forced Choice,FCT-04,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,4,0.25,HS,Placeholder,Yes,Early,NA
H26,1,HS 4th/5th,5,NA,132,1,3,NA,8,Forced Choice,FCT-08,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,4,0.25,HS,Placeholder,Yes,Early,NA
H26,1,HS 4th/5th,5,NA,132,1,3,NA,8,Forced Choice,FCT-12,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,4,0.25,HS,Placeholder,Yes,Early,NA
H26,1,HS 4th/5th,5,NA,132,1,3,NA,8,Forced Choice,FCT-16,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,4,0.25,HS,Placeholder,Yes,Early,NA
H26,1,HS 4th/5th,5,NA,132,1,3,NA,8,Forced Choice,FCT-20,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,4,0.25,HS,Placeholder,Yes,Early,NA
H26,1,HS 4th/5th,5,NA,132,1,3,NA,8,Forced Choice,FCT-24,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,4,0.25,HS,Placeholder,Yes,Early,NA
H26,1,HS 4th/5th,5,NA,132,1,3,NA,8,Forced Choice,FCT-27,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,4,0.25,HS,Placeholder,Yes,Early,NA
H44,1,HS 4th/5th,5,NA,137,2,6,NA,4,Forced Choice,FCT-01,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H44,1,HS 4th/5th,5,NA,137,2,6,NA,4,Forced Choice,FCT-04,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H44,1,HS 4th/5th,5,NA,137,2,6,NA,4,Forced Choice,FCT-08,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H44,1,HS 4th/5th,5,NA,137,2,6,NA,4,Forced Choice,FCT-12,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H44,1,HS 4th/5th,5,NA,137,2,6,NA,4,Forced Choice,FCT-16,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H44,1,HS 4th/5th,5,NA,137,2,6,NA,4,Forced Choice,FCT-20,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H44,1,HS 4th/5th,5,NA,137,2,6,NA,4,Forced Choice,FCT-24,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H44,1,HS 4th/5th,5,NA,137,2,6,NA,4,Forced Choice,FCT-27,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H45,1,HS 4th/5th,5,NA,136,4,4,NA,3,Forced Choice,FCT-01,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H45,1,HS 4th/5th,5,NA,136,4,4,NA,3,Forced Choice,FCT-04,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H45,1,HS 4th/5th,5,NA,136,4,4,NA,3,Forced Choice,FCT-08,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H45,1,HS 4th/5th,5,NA,136,4,4,NA,3,Forced Choice,FCT-12,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H45,1,HS 4th/5th,5,NA,136,4,4,NA,3,Forced Choice,FCT-16,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H45,1,HS 4th/5th,5,NA,136,4,4,NA,3,Forced Choice,FCT-20,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H45,1,HS 4th/5th,5,NA,136,4,4,NA,3,Forced Choice,FCT-24,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H45,1,HS 4th/5th,5,NA,136,4,4,NA,3,Forced Choice,FCT-27,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H46,1,HS 4th/5th,5,NA,146,2,3,NA,6,Forced Choice,FCT-01,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,-0.4492308073407407,HS,4th/5th grade,5,0.4,HS,Placeholder,Yes,Early,NA
H46,1,HS 4th/5th,5,NA,146,2,3,NA,6,Forced Choice,FCT-04,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-0.4492308073407407,HS,4th/5th grade,5,0.4,HS,Placeholder,Yes,Early,NA
H46,1,HS 4th/5th,5,NA,146,2,3,NA,6,Forced Choice,FCT-08,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,-0.4492308073407407,HS,4th/5th grade,5,0.4,HS,Placeholder,Yes,Early,NA
H46,1,HS 4th/5th,5,NA,146,2,3,NA,6,Forced Choice,FCT-12,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-0.4492308073407407,HS,4th/5th grade,5,0.4,HS,Placeholder,Yes,Early,NA
H46,1,HS 4th/5th,5,NA,146,2,3,NA,6,Forced Choice,FCT-16,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,-0.4492308073407407,HS,4th/5th grade,5,0.4,HS,Placeholder,Yes,Early,NA
H46,1,HS 4th/5th,5,NA,146,2,3,NA,6,Forced Choice,FCT-20,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-0.4492308073407407,HS,4th/5th grade,5,0.4,HS,Placeholder,Yes,Early,NA
H46,1,HS 4th/5th,5,NA,146,2,3,NA,6,Forced Choice,FCT-24,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,-0.4492308073407407,HS,4th/5th grade,5,0.4,HS,Placeholder,Yes,Early,NA
H46,1,HS 4th/5th,5,NA,146,2,3,NA,6,Forced Choice,FCT-27,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-0.4492308073407407,HS,4th/5th grade,5,0.4,HS,Placeholder,Yes,Early,NA
H77,1,HS 4th/5th,4,11,132,5,5,NA,8,Forced Choice,FCT-01,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,10,0.5,HS,Placeholder,Yes,Early,NA
H77,1,HS 4th/5th,4,11,132,5,5,NA,8,Forced Choice,FCT-04,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,10,0.5,HS,Placeholder,Yes,Early,NA
H77,1,HS 4th/5th,4,11,132,5,5,NA,8,Forced Choice,FCT-08,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,10,0.5,HS,Placeholder,Yes,Early,NA
H77,1,HS 4th/5th,4,11,132,5,5,NA,8,Forced Choice,FCT-12,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,10,0.5,HS,Placeholder,Yes,Early,NA
H77,1,HS 4th/5th,4,11,132,5,5,NA,8,Forced Choice,FCT-16,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,10,0.5,HS,Placeholder,Yes,Early,NA
H77,1,HS 4th/5th,4,11,132,5,5,NA,8,Forced Choice,FCT-20,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,10,0.5,HS,Placeholder,Yes,Early,NA
H77,1,HS 4th/5th,4,11,132,5,5,NA,8,Forced Choice,FCT-24,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,10,0.5,HS,Placeholder,Yes,Early,NA
H77,1,HS 4th/5th,4,11,132,5,5,NA,8,Forced Choice,FCT-27,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th grade,10,0.5,HS,Placeholder,Yes,Early,NA
H05,1,HS 7th/8th,8,NA,174,2,6,NA,8,Forced Choice,FCT-01,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H05,1,HS 7th/8th,8,NA,174,2,6,NA,8,Forced Choice,FCT-04,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H05,1,HS 7th/8th,8,NA,174,2,6,NA,8,Forced Choice,FCT-08,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H05,1,HS 7th/8th,8,NA,174,2,6,NA,8,Forced Choice,FCT-12,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H05,1,HS 7th/8th,8,NA,174,2,6,NA,8,Forced Choice,FCT-16,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H05,1,HS 7th/8th,8,NA,174,2,6,NA,8,Forced Choice,FCT-20,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H05,1,HS 7th/8th,8,NA,174,2,6,NA,8,Forced Choice,FCT-24,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H05,1,HS 7th/8th,8,NA,174,2,6,NA,8,Forced Choice,FCT-27,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.25,HS,Placeholder,Yes,Early,NA
H07,1,HS 7th/8th,8,NA,171,4,4,NA,8,Forced Choice,FCT-01,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H07,1,HS 7th/8th,8,NA,171,4,4,NA,8,Forced Choice,FCT-04,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H07,1,HS 7th/8th,8,NA,171,4,4,NA,8,Forced Choice,FCT-08,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H07,1,HS 7th/8th,8,NA,171,4,4,NA,8,Forced Choice,FCT-12,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H07,1,HS 7th/8th,8,NA,171,4,4,NA,8,Forced Choice,FCT-16,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H07,1,HS 7th/8th,8,NA,171,4,4,NA,8,Forced Choice,FCT-20,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H07,1,HS 7th/8th,8,NA,171,4,4,NA,8,Forced Choice,FCT-24,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H07,1,HS 7th/8th,8,NA,171,4,4,NA,8,Forced Choice,FCT-27,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,8,0.5,HS,Placeholder,Yes,Early,NA
H15,1,HS 7th/8th,8,NA,172,1,4,NA,8,Forced Choice,FCT-01,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.2,HS,Placeholder,Yes,Early,NA
H15,1,HS 7th/8th,8,NA,172,1,4,NA,8,Forced Choice,FCT-04,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.2,HS,Placeholder,Yes,Early,NA
H15,1,HS 7th/8th,8,NA,172,1,4,NA,8,Forced Choice,FCT-08,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.2,HS,Placeholder,Yes,Early,NA
H15,1,HS 7th/8th,8,NA,172,1,4,NA,8,Forced Choice,FCT-12,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.2,HS,Placeholder,Yes,Early,NA
H15,1,HS 7th/8th,8,NA,172,1,4,NA,8,Forced Choice,FCT-16,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.2,HS,Placeholder,Yes,Early,NA
H15,1,HS 7th/8th,8,NA,172,1,4,NA,8,Forced Choice,FCT-20,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.2,HS,Placeholder,Yes,Early,NA
H15,1,HS 7th/8th,8,NA,172,1,4,NA,8,Forced Choice,FCT-24,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.2,HS,Placeholder,Yes,Early,NA
H15,1,HS 7th/8th,8,NA,172,1,4,NA,8,Forced Choice,FCT-27,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.2,HS,Placeholder,Yes,Early,NA
H38,1,HS 7th/8th,7,NA,159,2,5,NA,8,Forced Choice,FCT-01,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,7,0.2857142857142857,HS,Placeholder,Yes,Early,NA
H38,1,HS 7th/8th,7,NA,159,2,5,NA,8,Forced Choice,FCT-04,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,7,0.2857142857142857,HS,Placeholder,Yes,Early,NA
H38,1,HS 7th/8th,7,NA,159,2,5,NA,8,Forced Choice,FCT-08,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,7,0.2857142857142857,HS,Placeholder,Yes,Early,NA
H38,1,HS 7th/8th,7,NA,159,2,5,NA,8,Forced Choice,FCT-12,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,7,0.2857142857142857,HS,Placeholder,Yes,Early,NA
H38,1,HS 7th/8th,7,NA,159,2,5,NA,8,Forced Choice,FCT-16,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,7,0.2857142857142857,HS,Placeholder,Yes,Early,NA
H38,1,HS 7th/8th,7,NA,159,2,5,NA,8,Forced Choice,FCT-20,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,7,0.2857142857142857,HS,Placeholder,Yes,Early,NA
H38,1,HS 7th/8th,7,NA,159,2,5,NA,8,Forced Choice,FCT-24,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,7,0.2857142857142857,HS,Placeholder,Yes,Early,NA
H38,1,HS 7th/8th,7,NA,159,2,5,NA,8,Forced Choice,FCT-27,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,7,0.2857142857142857,HS,Placeholder,Yes,Early,NA
H64,1,HS 7th/8th,7,13,NA,NA,NA,NA,8,Forced Choice,FCT-01,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,NA,NA,HS,Placeholder,Yes,Early,NA
H64,1,HS 7th/8th,7,13,NA,NA,NA,NA,8,Forced Choice,FCT-04,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,NA,NA,HS,Placeholder,Yes,Early,NA
H64,1,HS 7th/8th,7,13,NA,NA,NA,NA,8,Forced Choice,FCT-08,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,NA,NA,HS,Placeholder,Yes,Early,NA
H64,1,HS 7th/8th,7,13,NA,NA,NA,NA,8,Forced Choice,FCT-12,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,NA,NA,HS,Placeholder,Yes,Early,NA
H64,1,HS 7th/8th,7,13,NA,NA,NA,NA,8,Forced Choice,FCT-16,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,NA,NA,HS,Placeholder,Yes,Early,NA
H64,1,HS 7th/8th,7,13,NA,NA,NA,NA,8,Forced Choice,FCT-20,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,NA,NA,HS,Placeholder,Yes,Early,NA
H64,1,HS 7th/8th,7,13,NA,NA,NA,NA,8,Forced Choice,FCT-24,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,NA,NA,HS,Placeholder,Yes,Early,NA
H64,1,HS 7th/8th,7,13,NA,NA,NA,NA,8,Forced Choice,FCT-27,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,NA,NA,HS,Placeholder,Yes,Early,NA
H65,1,HS 7th/8th,7,13,164,2,3,2,8,Forced Choice,FCT-01,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.4,HS,Placeholder,Yes,Early,NA
H65,1,HS 7th/8th,7,13,164,2,3,2,8,Forced Choice,FCT-04,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.4,HS,Placeholder,Yes,Early,NA
H65,1,HS 7th/8th,7,13,164,2,3,2,8,Forced Choice,FCT-08,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.4,HS,Placeholder,Yes,Early,NA
H65,1,HS 7th/8th,7,13,164,2,3,2,8,Forced Choice,FCT-12,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.4,HS,Placeholder,Yes,Early,NA
H65,1,HS 7th/8th,7,13,164,2,3,2,8,Forced Choice,FCT-16,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,NA,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.4,HS,Placeholder,Yes,Early,NA
H65,1,HS 7th/8th,7,13,164,2,3,2,8,Forced Choice,FCT-20,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.4,HS,Placeholder,Yes,Early,NA
